claim_id,quantity,value,uncertainty,n,unit,source_path,source_locator,status
target-composition-five-arms.5020,per_image/cover::n_unique,113,,,scalar,D:\jepa_phase0\reports\target_composition\per_image.csv,row[627].n_unique,SOLID
target-composition-five-arms.5021,per_image/cover::slots_bg_frac,0.5119047619047619,,,scalar,D:\jepa_phase0\reports\target_composition\per_image.csv,row[627].slots_bg_frac,SOLID
target-composition-five-arms.5022,per_image/cover::unique_bg_frac,0.5132743362831859,,,scalar,D:\jepa_phase0\reports\target_composition\per_image.csv,row[627].unique_bg_frac,SOLID
target-composition-five-arms.5023,per_image/cover::ctx_tokens,91,,,count,D:\jepa_phase0\reports\target_composition\per_image.csv,row[627].ctx_tokens,SOLID
target-composition-five-arms.5024,per_image/cover::ctx_bg_frac,0.8901098901098901,,,scalar,D:\jepa_phase0\reports\target_composition\per_image.csv,row[627].ctx_bg_frac,SOLID
target-composition-five-arms.5025,per_image/cover::image,116,,,scalar,D:\jepa_phase0\reports\target_composition\per_image.csv,row[628].image,SOLID
target-composition-five-arms.5026,per_image/cover::anat_cells,78,,,count,D:\jepa_phase0\reports\target_composition\per_image.csv,row[628].anat_cells,SOLID
target-composition-five-arms.5027,per_image/cover::n_slots,168,,,scalar,D:\jepa_phase0\reports\target_composition\per_image.csv,row[628].n_slots,SOLID
target-composition-five-arms.5028,per_image/cover::n_unique,129,,,scalar,D:\jepa_phase0\reports\target_composition\per_image.csv,row[628].n_unique,SOLID
target-composition-five-arms.5029,per_image/cover::slots_bg_frac,0.5119047619047619,,,scalar,D:\jepa_phase0\reports\target_composition\per_image.csv,row[628].slots_bg_frac,SOLID
target-composition-five-arms.5030,per_image/cover::unique_bg_frac,0.5503875968992248,,,scalar,D:\jepa_phase0\reports\target_composition\per_image.csv,row[628].unique_bg_frac,SOLID
target-composition-five-arms.5031,per_image/cover::ctx_tokens,91,,,count,D:\jepa_phase0\reports\target_composition\per_image.csv,row[628].ctx_tokens,SOLID
target-composition-five-arms.5032,per_image/cover::ctx_bg_frac,0.8681318681318682,,,scalar,D:\jepa_phase0\reports\target_composition\per_image.csv,row[628].ctx_bg_frac,SOLID
target-composition-five-arms.5033,per_image/cover::image,117,,,scalar,D:\jepa_phase0\reports\target_composition\per_image.csv,row[629].image,SOLID
target-composition-five-arms.5034,per_image/cover::anat_cells,66,,,count,D:\jepa_phase0\reports\target_composition\per_image.csv,row[629].anat_cells,SOLID
target-composition-five-arms.5035,per_image/cover::n_slots,168,,,scalar,D:\jepa_phase0\reports\target_composition\per_image.csv,row[629].n_slots,SOLID
target-composition-five-arms.5036,per_image/cover::n_unique,120,,,scalar,D:\jepa_phase0\reports\target_composition\per_image.csv,row[629].n_unique,SOLID
target-composition-five-arms.5037,per_image/cover::slots_bg_frac,0.5059523809523809,,,scalar,D:\jepa_phase0\reports\target_composition\per_image.csv,row[629].slots_bg_frac,SOLID
target-composition-five-arms.5038,per_image/cover::unique_bg_frac,0.5666666666666667,,,scalar,D:\jepa_phase0\reports\target_composition\per_image.csv,row[629].unique_bg_frac,SOLID
target-composition-five-arms.5039,per_image/cover::ctx_tokens,91,,,count,D:\jepa_phase0\reports\target_composition\per_image.csv,row[629].ctx_tokens,SOLID
target-composition-five-arms.5040,per_image/cover::ctx_bg_frac,0.8901098901098901,,,scalar,D:\jepa_phase0\reports\target_composition\per_image.csv,row[629].ctx_bg_frac,SOLID
target-composition-five-arms.5041,per_image/cover::image,118,,,scalar,D:\jepa_phase0\reports\target_composition\per_image.csv,row[630].image,SOLID
target-composition-five-arms.5042,per_image/cover::anat_cells,70,,,count,D:\jepa_phase0\reports\target_composition\per_image.csv,row[630].anat_cells,SOLID
target-composition-five-arms.5043,per_image/cover::n_slots,168,,,scalar,D:\jepa_phase0\reports\target_composition\per_image.csv,row[630].n_slots,SOLID
target-composition-five-arms.5044,per_image/cover::n_unique,126,,,scalar,D:\jepa_phase0\reports\target_composition\per_image.csv,row[630].n_unique,SOLID
target-composition-five-arms.5045,per_image/cover::slots_bg_frac,0.5059523809523809,,,scalar,D:\jepa_phase0\reports\target_composition\per_image.csv,row[630].slots_bg_frac,SOLID
target-composition-five-arms.5046,per_image/cover::unique_bg_frac,0.5714285714285714,,,scalar,D:\jepa_phase0\reports\target_composition\per_image.csv,row[630].unique_bg_frac,SOLID
target-composition-five-arms.5047,per_image/cover::ctx_tokens,91,,,count,D:\jepa_phase0\reports\target_composition\per_image.csv,row[630].ctx_tokens,SOLID
target-composition-five-arms.5048,per_image/cover::ctx_bg_frac,0.8901098901098901,,,scalar,D:\jepa_phase0\reports\target_composition\per_image.csv,row[630].ctx_bg_frac,SOLID
target-composition-five-arms.5049,per_image/cover::image,119,,,scalar,D:\jepa_phase0\reports\target_composition\per_image.csv,row[631].image,SOLID
target-composition-five-arms.5050,per_image/cover::anat_cells,71,,,count,D:\jepa_phase0\reports\target_composition\per_image.csv,row[631].anat_cells,SOLID
target-composition-five-arms.5051,per_image/cover::n_slots,168,,,scalar,D:\jepa_phase0\reports\target_composition\per_image.csv,row[631].n_slots,SOLID
target-composition-five-arms.5052,per_image/cover::n_unique,128,,,scalar,D:\jepa_phase0\reports\target_composition\per_image.csv,row[631].n_unique,SOLID
target-composition-five-arms.5053,per_image/cover::slots_bg_frac,0.5416666666666666,,,scalar,D:\jepa_phase0\reports\target_composition\per_image.csv,row[631].slots_bg_frac,SOLID
target-composition-five-arms.5054,per_image/cover::unique_bg_frac,0.5703125,,,scalar,D:\jepa_phase0\reports\target_composition\per_image.csv,row[631].unique_bg_frac,SOLID
target-composition-five-arms.5055,per_image/cover::ctx_tokens,91,,,count,D:\jepa_phase0\reports\target_composition\per_image.csv,row[631].ctx_tokens,SOLID
target-composition-five-arms.5056,per_image/cover::ctx_bg_frac,0.8791208791208791,,,scalar,D:\jepa_phase0\reports\target_composition\per_image.csv,row[631].ctx_bg_frac,SOLID
target-composition-five-arms.5057,per_image/cover::image,120,,,scalar,D:\jepa_phase0\reports\target_composition\per_image.csv,row[632].image,SOLID
target-composition-five-arms.5058,per_image/cover::anat_cells,66,,,count,D:\jepa_phase0\reports\target_composition\per_image.csv,row[632].anat_cells,SOLID
target-composition-five-arms.5059,per_image/cover::n_slots,168,,,scalar,D:\jepa_phase0\reports\target_composition\per_image.csv,row[632].n_slots,SOLID
target-composition-five-arms.5060,per_image/cover::n_unique,124,,,scalar,D:\jepa_phase0\reports\target_composition\per_image.csv,row[632].n_unique,SOLID
target-composition-five-arms.5061,per_image/cover::slots_bg_frac,0.5119047619047619,,,scalar,D:\jepa_phase0\reports\target_composition\per_image.csv,row[632].slots_bg_frac,SOLID
target-composition-five-arms.5062,per_image/cover::unique_bg_frac,0.5725806451612904,,,scalar,D:\jepa_phase0\reports\target_composition\per_image.csv,row[632].unique_bg_frac,SOLID
target-composition-five-arms.5063,per_image/cover::ctx_tokens,91,,,count,D:\jepa_phase0\reports\target_composition\per_image.csv,row[632].ctx_tokens,SOLID
target-composition-five-arms.5064,per_image/cover::ctx_bg_frac,0.8681318681318682,,,scalar,D:\jepa_phase0\reports\target_composition\per_image.csv,row[632].ctx_bg_frac,SOLID
target-composition-five-arms.5065,per_image/cover::image,121,,,scalar,D:\jepa_phase0\reports\target_composition\per_image.csv,row[633].image,SOLID
target-composition-five-arms.5066,per_image/cover::anat_cells,75,,,count,D:\jepa_phase0\reports\target_composition\per_image.csv,row[633].anat_cells,SOLID
target-composition-five-arms.5067,per_image/cover::n_slots,168,,,scalar,D:\jepa_phase0\reports\target_composition\per_image.csv,row[633].n_slots,SOLID
target-composition-five-arms.5068,per_image/cover::n_unique,108,,,scalar,D:\jepa_phase0\reports\target_composition\per_image.csv,row[633].n_unique,SOLID
target-composition-five-arms.5069,per_image/cover::slots_bg_frac,0.43452380952380953,,,scalar,D:\jepa_phase0\reports\target_composition\per_image.csv,row[633].slots_bg_frac,SOLID
target-composition-five-arms.5070,per_image/cover::unique_bg_frac,0.46296296296296297,,,scalar,D:\jepa_phase0\reports\target_composition\per_image.csv,row[633].unique_bg_frac,SOLID
target-composition-five-arms.5071,per_image/cover::ctx_tokens,91,,,count,D:\jepa_phase0\reports\target_composition\per_image.csv,row[633].ctx_tokens,SOLID
target-composition-five-arms.5072,per_image/cover::ctx_bg_frac,0.8681318681318682,,,scalar,D:\jepa_phase0\reports\target_composition\per_image.csv,row[633].ctx_bg_frac,SOLID
target-composition-five-arms.5073,per_image/cover::image,122,,,scalar,D:\jepa_phase0\reports\target_composition\per_image.csv,row[634].image,SOLID
target-composition-five-arms.5074,per_image/cover::anat_cells,59,,,count,D:\jepa_phase0\reports\target_composition\per_image.csv,row[634].anat_cells,SOLID
target-composition-five-arms.5075,per_image/cover::n_slots,168,,,scalar,D:\jepa_phase0\reports\target_composition\per_image.csv,row[634].n_slots,SOLID
target-composition-five-arms.5076,per_image/cover::n_unique,134,,,scalar,D:\jepa_phase0\reports\target_composition\per_image.csv,row[634].n_unique,SOLID
target-composition-five-arms.5077,per_image/cover::slots_bg_frac,0.5654761904761905,,,scalar,D:\jepa_phase0\reports\target_composition\per_image.csv,row[634].slots_bg_frac,SOLID
target-composition-five-arms.5078,per_image/cover::unique_bg_frac,0.6194029850746269,,,scalar,D:\jepa_phase0\reports\target_composition\per_image.csv,row[634].unique_bg_frac,SOLID
target-composition-five-arms.5079,per_image/cover::ctx_tokens,91,,,count,D:\jepa_phase0\reports\target_composition\per_image.csv,row[634].ctx_tokens,SOLID
target-composition-five-arms.5080,per_image/cover::ctx_bg_frac,0.9120879120879121,,,scalar,D:\jepa_phase0\reports\target_composition\per_image.csv,row[634].ctx_bg_frac,SOLID
target-composition-five-arms.5081,per_image/cover::image,123,,,scalar,D:\jepa_phase0\reports\target_composition\per_image.csv,row[635].image,SOLID
target-composition-five-arms.5082,per_image/cover::anat_cells,56,,,count,D:\jepa_phase0\reports\target_composition\per_image.csv,row[635].anat_cells,SOLID
target-composition-five-arms.5083,per_image/cover::n_slots,168,,,scalar,D:\jepa_phase0\reports\target_composition\per_image.csv,row[635].n_slots,SOLID
target-composition-five-arms.5084,per_image/cover::n_unique,97,,,scalar,D:\jepa_phase0\reports\target_composition\per_image.csv,row[635].n_unique,SOLID
target-composition-five-arms.5085,per_image/cover::slots_bg_frac,0.47619047619047616,,,scalar,D:\jepa_phase0\reports\target_composition\per_image.csv,row[635].slots_bg_frac,SOLID
target-composition-five-arms.5086,per_image/cover::unique_bg_frac,0.5463917525773195,,,scalar,D:\jepa_phase0\reports\target_composition\per_image.csv,row[635].unique_bg_frac,SOLID
target-composition-five-arms.5087,per_image/cover::ctx_tokens,91,,,count,D:\jepa_phase0\reports\target_composition\per_image.csv,row[635].ctx_tokens,SOLID
target-composition-five-arms.5088,per_image/cover::ctx_bg_frac,0.8901098901098901,,,scalar,D:\jepa_phase0\reports\target_composition\per_image.csv,row[635].ctx_bg_frac,SOLID
target-composition-five-arms.5089,per_image/cover::image,124,,,scalar,D:\jepa_phase0\reports\target_composition\per_image.csv,row[636].image,SOLID
target-composition-five-arms.5090,per_image/cover::anat_cells,62,,,count,D:\jepa_phase0\reports\target_composition\per_image.csv,row[636].anat_cells,SOLID
target-composition-five-arms.5091,per_image/cover::n_slots,168,,,scalar,D:\jepa_phase0\reports\target_composition\per_image.csv,row[636].n_slots,SOLID
target-composition-five-arms.5092,per_image/cover::n_unique,128,,,scalar,D:\jepa_phase0\reports\target_composition\per_image.csv,row[636].n_unique,SOLID
target-composition-five-arms.5093,per_image/cover::slots_bg_frac,0.5416666666666666,,,scalar,D:\jepa_phase0\reports\target_composition\per_image.csv,row[636].slots_bg_frac,SOLID
target-composition-five-arms.5094,per_image/cover::unique_bg_frac,0.6015625,,,scalar,D:\jepa_phase0\reports\target_composition\per_image.csv,row[636].unique_bg_frac,SOLID
target-composition-five-arms.5095,per_image/cover::ctx_tokens,91,,,count,D:\jepa_phase0\reports\target_composition\per_image.csv,row[636].ctx_tokens,SOLID
target-composition-five-arms.5096,per_image/cover::ctx_bg_frac,0.8791208791208791,,,scalar,D:\jepa_phase0\reports\target_composition\per_image.csv,row[636].ctx_bg_frac,SOLID
target-composition-five-arms.5097,per_image/cover::image,125,,,scalar,D:\jepa_phase0\reports\target_composition\per_image.csv,row[637].image,SOLID
target-composition-five-arms.5098,per_image/cover::anat_cells,48,,,count,D:\jepa_phase0\reports\target_composition\per_image.csv,row[637].anat_cells,SOLID
target-composition-five-arms.5099,per_image/cover::n_slots,168,,,scalar,D:\jepa_phase0\reports\target_composition\per_image.csv,row[637].n_slots,SOLID
target-composition-five-arms.5100,per_image/cover::n_unique,96,,,scalar,D:\jepa_phase0\reports\target_composition\per_image.csv,row[637].n_unique,SOLID
target-composition-five-arms.5101,per_image/cover::slots_bg_frac,0.5297619047619048,,,scalar,D:\jepa_phase0\reports\target_composition\per_image.csv,row[637].slots_bg_frac,SOLID
target-composition-five-arms.5102,per_image/cover::unique_bg_frac,0.5833333333333334,,,scalar,D:\jepa_phase0\reports\target_composition\per_image.csv,row[637].unique_bg_frac,SOLID
target-composition-five-arms.5103,per_image/cover::ctx_tokens,91,,,count,D:\jepa_phase0\reports\target_composition\per_image.csv,row[637].ctx_tokens,SOLID
target-composition-five-arms.5104,per_image/cover::ctx_bg_frac,0.9120879120879121,,,scalar,D:\jepa_phase0\reports\target_composition\per_image.csv,row[637].ctx_bg_frac,SOLID
target-composition-five-arms.5105,per_image/cover::image,126,,,scalar,D:\jepa_phase0\reports\target_composition\per_image.csv,row[638].image,SOLID
target-composition-five-arms.5106,per_image/cover::anat_cells,0,,,count,D:\jepa_phase0\reports\target_composition\per_image.csv,row[638].anat_cells,SOLID
target-composition-five-arms.5107,per_image/cover::n_slots,168,,,scalar,D:\jepa_phase0\reports\target_composition\per_image.csv,row[638].n_slots,SOLID
target-composition-five-arms.5108,per_image/cover::n_unique,122,,,scalar,D:\jepa_phase0\reports\target_composition\per_image.csv,row[638].n_unique,SOLID
target-composition-five-arms.5109,per_image/cover::slots_bg_frac,1.0,,,scalar,D:\jepa_phase0\reports\target_composition\per_image.csv,row[638].slots_bg_frac,SOLID
target-composition-five-arms.5110,per_image/cover::unique_bg_frac,1.0,,,scalar,D:\jepa_phase0\reports\target_composition\per_image.csv,row[638].unique_bg_frac,SOLID
target-composition-five-arms.5111,per_image/cover::ctx_tokens,91,,,count,D:\jepa_phase0\reports\target_composition\per_image.csv,row[638].ctx_tokens,SOLID
target-composition-five-arms.5112,per_image/cover::ctx_bg_frac,1.0,,,scalar,D:\jepa_phase0\reports\target_composition\per_image.csv,row[638].ctx_bg_frac,SOLID
target-composition-five-arms.5113,per_image/cover::image,127,,,scalar,D:\jepa_phase0\reports\target_composition\per_image.csv,row[639].image,SOLID
target-composition-five-arms.5114,per_image/cover::anat_cells,41,,,count,D:\jepa_phase0\reports\target_composition\per_image.csv,row[639].anat_cells,SOLID
target-composition-five-arms.5115,per_image/cover::n_slots,168,,,scalar,D:\jepa_phase0\reports\target_composition\per_image.csv,row[639].n_slots,SOLID
target-composition-five-arms.5116,per_image/cover::n_unique,96,,,scalar,D:\jepa_phase0\reports\target_composition\per_image.csv,row[639].n_unique,SOLID
target-composition-five-arms.5117,per_image/cover::slots_bg_frac,0.5535714285714286,,,scalar,D:\jepa_phase0\reports\target_composition\per_image.csv,row[639].slots_bg_frac,SOLID
target-composition-five-arms.5118,per_image/cover::unique_bg_frac,0.6458333333333334,,,scalar,D:\jepa_phase0\reports\target_composition\per_image.csv,row[639].unique_bg_frac,SOLID
target-composition-five-arms.5119,per_image/cover::ctx_tokens,91,,,count,D:\jepa_phase0\reports\target_composition\per_image.csv,row[639].ctx_tokens,SOLID
target-composition-five-arms.5120,per_image/cover::ctx_bg_frac,0.9340659340659341,,,scalar,D:\jepa_phase0\reports\target_composition\per_image.csv,row[639].ctx_bg_frac,SOLID
target-composition-five-arms.5121,per_image/random::image,128,,,scalar,D:\jepa_phase0\reports\target_composition\per_image.csv,row[640].image,SOLID
target-composition-five-arms.5122,per_image/random::anat_cells,55,,,count,D:\jepa_phase0\reports\target_composition\per_image.csv,row[640].anat_cells,SOLID
target-composition-five-arms.5123,per_image/random::n_slots,168,,,scalar,D:\jepa_phase0\reports\target_composition\per_image.csv,row[640].n_slots,SOLID
